"","Precinct","YEAR2","MaxForce","ViolentCrimeFrequency","FelonyFrequency","CrimeSeverity","ForceSeverity","MajorityWhite","MajorityHispanic","MajorityBlack","IsNight","HistoricalDanger","ActualDanger","Arrests","ExplanationGiven","StopDuration","ObsDuration","SQFPropBlack","SQFPropHispanic","pct_blk","pct_hisp"
"124",69,2017,0.251572327044025,0.270440251572327,0.427672955974843,2.72327044025157,2.24528301886792,"N","N","Y",0.578616352201258,0.320754716981132,0.157232704402516,0.320754716981132,0.981132075471698,9.75471698113208,13.5094339622642,0.911949685534591,0.0754716981132075,0.83850615530303,0.0835582386363636
"125",69,2018,0.225806451612903,0.219354838709677,0.483870967741935,2.66451612903226,2.23225806451613,"N","N","Y",0.580645161290323,0.232258064516129,0.141935483870968,0.27741935483871,1,12.7290322580645,25.0516129032258,0.948387096774194,0.0258064516129032,0.83850615530303,0.0835582386363636
"126",69,2019,0.181347150259067,0.217616580310881,0.507772020725389,2.6839378238342,2.19689119170984,"N","N","Y",0.606217616580311,0.243523316062176,0.10880829015544,0.295336787564767,0.958549222797927,11.7512953367876,1.69430051813472,0.937823834196891,0.0362694300518135,0.83850615530303,0.0835582386363636
"127",70,2017,0.153846153846154,0.326923076923077,0.403846153846154,2.82692307692308,2.13461538461538,"N","N","N",0.567307692307692,0.336538461538462,0.125,0.317307692307692,1,16.9903846153846,47.1153846153846,0.759615384615385,0.153846153846154,0.379574764726386,0.156631230393865
"128",70,2018,0.184210526315789,0.271929824561404,0.464912280701754,2.78070175438596,2.24561403508772,"N","N","N",0.631578947368421,0.184210526315789,0.114035087719298,0.263157894736842,0.982456140350877,10.5877192982456,1.73684210526316,0.728070175438597,0.114035087719298,0.379574764726386,0.156631230393865
"129",70,2019,0.13986013986014,0.202797202797203,0.636363636363636,2.88111888111888,2.16783216783217,"N","N","N",0.440559440559441,0.251748251748252,0.118881118881119,0.300699300699301,0.965034965034965,15.6783216783217,15.8811188811189,0.72027972027972,0.174825174825175,0.379574764726386,0.156631230393865
"130",71,2017,0.176767676767677,0.222222222222222,0.46969696969697,2.7020202020202,2.17171717171717,"N","N","Y",0.641414141414141,0.202020202020202,0.101010101010101,0.156565656565657,0.984848484848485,9.86363636363636,18.8787878787879,0.873737373737374,0.0909090909090909,0.715378597770982,0.0930315252618639
"131",71,2018,0.162011173184358,0.29608938547486,0.41340782122905,2.76536312849162,2.13966480446927,"N","N","Y",0.502793296089385,0.229050279329609,0.0614525139664804,0.122905027932961,1,11.0614525139665,15.8826815642458,0.860335195530726,0.0558659217877095,0.715378597770982,0.0930315252618639
"132",71,2019,0.177215189873418,0.227848101265823,0.548523206751055,2.81856540084388,2.17721518987342,"N","N","Y",0.510548523206751,0.291139240506329,0.177215189873418,0.30379746835443,0.970464135021097,9.68776371308017,1.77637130801688,0.919831223628692,0.0548523206751055,0.715378597770982,0.0930315252618639
"133",72,2017,0.166666666666667,0.402777777777778,0.236111111111111,2.70138888888889,2.17361111111111,"N","N","N",0.784722222222222,0.277777777777778,0.111111111111111,0.402777777777778,0.993055555555556,9.78472222222222,13.6805555555556,0.243055555555556,0.638888888888889,0.0463360532361562,0.454527449893052
"134",72,2018,0.484375,0.609375,0.213541666666667,3.265625,2.48958333333333,"N","N","N",0.369791666666667,0.526041666666667,0.0885416666666667,0.213541666666667,0.989583333333333,16.8854166666667,20.6458333333333,0.161458333333333,0.666666666666667,0.0463360532361562,0.454527449893052
"135",72,2019,0.321637426900585,0.39766081871345,0.222222222222222,2.68421052631579,2.32163742690058,"N","N","N",0.60233918128655,0.269005847953216,0.128654970760234,0.426900584795322,0.976608187134503,13.1754385964912,5.9766081871345,0.198830409356725,0.532163742690059,0.0463360532361562,0.454527449893052
"136",73,2017,0.150627615062762,0.263598326359833,0.548117154811716,2.90794979079498,2.14644351464435,"N","N","Y",0.556485355648536,0.280334728033473,0.158995815899582,0.284518828451883,0.99163179916318,9.86192468619247,500.828451882845,0.949790794979079,0.0460251046025105,0.81740065689041,0.200871998889763
"137",73,2018,0.215827338129496,0.212230215827338,0.622302158273381,2.92805755395683,2.24820143884892,"N","N","Y",0.629496402877698,0.284172661870504,0.20863309352518,0.241007194244604,0.974820143884892,12.9028776978417,376.334532374101,0.877697841726619,0.122302158273381,0.81740065689041,0.200871998889763
"138",73,2019,0.20746887966805,0.240663900414938,0.564315352697095,2.87136929460581,2.19917012448133,"N","N","Y",0.605809128630705,0.365145228215768,0.236514522821577,0.282157676348548,0.937759336099585,8.149377593361,8.72614107883817,0.908713692946058,0.0788381742738589,0.81740065689041,0.200871998889763
"139",75,2017,0.18,0.32,0.51,3.02,2.25,"N","N","Y",0.67,0.46,0.13,0.16,0.98,12.33,11.11,0.74,0.26,0.575209460638855,0.366179743410717
"140",75,2018,0.247663551401869,0.214953271028037,0.595794392523365,2.89953271028037,2.30140186915888,"N","N","Y",0.663551401869159,0.30607476635514,0.19392523364486,0.198598130841121,0.974299065420561,13.8808411214953,16.7476635514019,0.761682242990654,0.200934579439252,0.575209460638855,0.366179743410717
"141",75,2019,0.196319018404908,0.202453987730061,0.664621676891616,2.97955010224949,2.23926380368098,"N","N","Y",0.67280163599182,0.337423312883436,0.204498977505112,0.161554192229039,0.961145194274029,9.57055214723926,1.86298568507157,0.820040899795501,0.16359918200409,0.575209460638855,0.366179743410717
"142",76,2017,0.289156626506024,0.265060240963855,0.457831325301205,2.71084337349398,2.27710843373494,"Y","N","N",0.325301204819277,0.156626506024096,0.180722891566265,0.493975903614458,0.975903614457831,23.2530120481928,49.3975903614458,0.542168674698795,0.325301204819277,0.164873895729391,0.218405273035199
"143",76,2018,0.172043010752688,0.365591397849462,0.408602150537634,2.94623655913978,2.1505376344086,"Y","N","N",0.451612903225806,0.268817204301075,0.0967741935483871,0.290322580645161,0.989247311827957,8.9247311827957,1.62365591397849,0.548387096774194,0.333333333333333,0.164873895729391,0.218405273035199
"144",76,2019,0.206896551724138,0.275862068965517,0.370689655172414,2.58620689655172,2.22413793103448,"Y","N","N",0.629310344827586,0.327586206896552,0.129310344827586,0.387931034482759,0.956896551724138,9.69827586206897,3.02586206896552,0.577586206896552,0.318965517241379,0.164873895729391,0.218405273035199
"145",77,2017,0.182266009852217,0.172413793103448,0.532019704433498,2.61576354679803,2.19211822660099,"N","N","Y",0.67487684729064,0.246305418719212,0.118226600985222,0.201970443349754,0.985221674876847,9.63546798029557,26.0492610837438,0.891625615763547,0.0985221674876847,0.72183284845279,0.11856431279203
"146",77,2018,0.211267605633803,0.288732394366197,0.556338028169014,3,2.22535211267606,"N","N","Y",0.577464788732394,0.373239436619718,0.0915492957746479,0.232394366197183,0.985915492957746,8.69014084507042,1.66901408450704,0.915492957746479,0.0633802816901408,0.72183284845279,0.11856431279203
"147",77,2019,0.178260869565217,0.221739130434783,0.591304347826087,2.86086956521739,2.19565217391304,"N","N","Y",0.660869565217391,0.339130434782609,0.18695652173913,0.352173913043478,0.934782608695652,8.24347826086957,1.54347826086957,0.9,0.0826086956521739,0.72183284845279,0.11856431279203
"148",78,2017,0.253164556962025,0.126582278481013,0.594936708860759,2.56962025316456,2.27848101265823,"Y","N","N",0.594936708860759,0.151898734177215,0.164556962025316,0.215189873417722,1,8.44303797468354,1.31645569620253,0.632911392405063,0.20253164556962,0.104104164166567,0.153726149045962
"149",78,2018,0.231481481481481,0.296296296296296,0.37037037037037,2.62962962962963,2.23148148148148,"Y","N","N",0.601851851851852,0.296296296296296,0.12037037037037,0.444444444444444,0.990740740740741,13.9259259259259,21.3240740740741,0.537037037037037,0.37037037037037,0.104104164166567,0.153726149045962
"150",78,2019,0.180645161290323,0.264516129032258,0.374193548387097,2.55483870967742,2.18709677419355,"Y","N","N",0.516129032258065,0.180645161290323,0.103225806451613,0.283870967741935,0.967741935483871,12.7290322580645,1.65161290322581,0.632258064516129,0.251612903225806,0.104104164166567,0.153726149045962
"151",79,2017,0.194915254237288,0.224576271186441,0.614406779661017,2.94491525423729,2.20338983050847,"N","N","Y",0.580508474576271,0.300847457627119,0.177966101694915,0.241525423728814,0.995762711864407,12.4703389830508,45.2372881355932,0.838983050847458,0.127118644067797,0.607967827348969,0.221729833929739
"152",79,2018,0.182608695652174,0.243478260869565,0.565217391304348,2.91739130434783,2.19130434782609,"N","N","Y",0.652173913043478,0.308695652173913,0.191304347826087,0.204347826086957,0.98695652173913,9.17826086956522,2.26521739130435,0.808695652173913,0.156521739130435,0.607967827348969,0.221729833929739
"153",79,2019,0.19921875,0.23828125,0.55078125,2.8359375,2.1875,"N","N","Y",0.6484375,0.39453125,0.140625,0.1796875,0.98828125,10.1015625,9.796875,0.8203125,0.14453125,0.607967827348969,0.221729833929739
"154",81,2017,0.27906976744186,0.271317829457364,0.643410852713178,3.13178294573643,2.30232558139535,"N","N","Y",0.689922480620155,0.395348837209302,0.0930232558139535,0.224806201550388,1,10.937984496124,1.43410852713178,0.922480620155039,0.062015503875969,0.801983355122605,0.166990848506106
"155",81,2018,0.211382113821138,0.227642276422764,0.601626016260163,2.89430894308943,2.26829268292683,"N","N","Y",0.601626016260163,0.341463414634146,0.146341463414634,0.260162601626016,0.991869918699187,10.3414634146341,14.5528455284553,0.910569105691057,0.032520325203252,0.801983355122605,0.166990848506106
"156",81,2019,0.265536723163842,0.248587570621469,0.593220338983051,2.94915254237288,2.30508474576271,"N","N","Y",0.694915254237288,0.259887005649718,0.15819209039548,0.225988700564972,0.966101694915254,9.57627118644068,1.64406779661017,0.903954802259887,0.0790960451977401,0.801983355122605,0.166990848506106
"157",83,2017,0.26984126984127,0.238095238095238,0.603174603174603,2.92857142857143,2.34920634920635,"N","Y","N",0.706349206349206,0.357142857142857,0.0952380952380952,0.174603174603175,1,11.984126984127,24.0238095238095,0.452380952380952,0.523809523809524,0.249436227071755,0.653585950956194
"158",83,2018,0.213793103448276,0.344827586206897,0.482758620689655,3.02758620689655,2.26206896551724,"N","Y","N",0.503448275862069,0.379310344827586,0.117241379310345,0.303448275862069,0.972413793103448,11.551724137931,4.02068965517241,0.510344827586207,0.406896551724138,0.249436227071755,0.653585950956194
"159",83,2019,0.1375,0.25,0.53125,2.8375,2.15,"N","Y","N",0.625,0.2625,0.1125,0.18125,0.98125,11.79375,2.8,0.49375,0.4,0.249436227071755,0.653585950956194
"160",84,2017,0.237179487179487,0.358974358974359,0.333333333333333,2.79487179487179,2.24358974358974,"Y","N","N",0.596153846153846,0.205128205128205,0.134615384615385,0.333333333333333,0.993589743589744,14.7948717948718,29.3141025641026,0.75,0.179487179487179,0.134243505685119,0.126110050626608
"161",84,2018,0.195488721804511,0.383458646616541,0.240601503759398,2.63157894736842,2.17293233082707,"Y","N","N",0.646616541353383,0.24812030075188,0.0902255639097744,0.338345864661654,0.992481203007519,15.4812030075188,31.984962406015,0.766917293233083,0.0977443609022556,0.134243505685119,0.126110050626608
"162",84,2019,0.238095238095238,0.339285714285714,0.380952380952381,2.80357142857143,2.26190476190476,"Y","N","N",0.428571428571429,0.297619047619048,0.113095238095238,0.244047619047619,0.988095238095238,13.1428571428571,2.00595238095238,0.81547619047619,0.130952380952381,0.134243505685119,0.126110050626608
"163",88,2017,0.25609756097561,0.475609756097561,0.365853658536585,3.15853658536585,2.23170731707317,"N","N","N",0.451219512195122,0.268292682926829,0.121951219512195,0.182926829268293,1,17.5,5.51219512195122,0.817073170731707,0.146341463414634,0.454600260593921,0.157387059761576
"164",88,2018,0.256880733944954,0.293577981651376,0.440366972477064,2.77981651376147,2.30275229357798,"N","N","N",0.559633027522936,0.302752293577982,0.128440366972477,0.394495412844037,0.954128440366973,9.59633027522936,1.95412844036697,0.844036697247706,0.146788990825688,0.454600260593921,0.157387059761576
"165",88,2019,0.165217391304348,0.269565217391304,0.48695652173913,2.8,2.12173913043478,"N","N","N",0.539130434782609,0.226086956521739,0.121739130434783,0.260869565217391,0.965217391304348,9.29565217391304,19.0782608695652,0.791304347826087,0.156521739130435,0.454600260593921,0.157387059761576
"166",90,2017,0.158620689655172,0.137931034482759,0.537931034482759,2.52413793103448,2.15862068965517,"Y","N","N",0.510344827586207,0.158620689655172,0.110344827586207,0.289655172413793,0.986206896551724,11.3655172413793,27.7931034482759,0.489655172413793,0.441379310344828,0.085367523708446,0.32455749940087
"167",90,2018,0.225165562913907,0.125827814569536,0.609271523178808,2.60264900662252,2.22516556291391,"Y","N","N",0.543046357615894,0.145695364238411,0.0927152317880795,0.19205298013245,0.986754966887417,12.9867549668874,1.72847682119205,0.423841059602649,0.456953642384106,0.085367523708446,0.32455749940087
"168",90,2019,0.212903225806452,0.296774193548387,0.490322580645161,2.87741935483871,2.2258064516129,"Y","N","N",0.574193548387097,0.341935483870968,0.129032258064516,0.251612903225806,0.974193548387097,19.341935483871,5.94838709677419,0.490322580645161,0.464516129032258,0.085367523708446,0.32455749940087
"169",94,2017,0.172043010752688,0.354838709677419,0.354838709677419,2.79569892473118,2.1505376344086,"Y","N","N",0.505376344086022,0.182795698924731,0.161290322580645,0.354838709677419,1,12.010752688172,7.05376344086022,0.451612903225806,0.279569892473118,0.0362152648141234,0.1615730616744
"170",94,2018,0.205882352941176,0.308823529411765,0.485294117647059,2.91176470588235,2.19117647058824,"Y","N","N",0.573529411764706,0.161764705882353,0.117647058823529,0.205882352941176,0.985294117647059,14.1029411764706,1.86764705882353,0.441176470588235,0.191176470588235,0.0362152648141234,0.1615730616744
"171",94,2019,0.178947368421053,0.242105263157895,0.505263157894737,2.73684210526316,2.15789473684211,"Y","N","N",0.621052631578947,0.168421052631579,0.0526315789473684,0.421052631578947,0.926315789473684,13.2631578947368,21.7157894736842,0.431578947368421,0.284210526315789,0.0362152648141234,0.1615730616744
"172",100,2017,0.224489795918367,0.255102040816327,0.448979591836735,2.69387755102041,2.23469387755102,"Y","N","N",0.612244897959184,0.224489795918367,0.153061224489796,0.36734693877551,0.979591836734694,10.3877551020408,2.41836734693878,0.795918367346939,0.0714285714285714,0.264938534426982,0.149458393337925
"173",100,2018,0.113207547169811,0.358490566037736,0.443396226415094,2.9622641509434,2.10377358490566,"Y","N","N",0.443396226415094,0.349056603773585,0.179245283018868,0.339622641509434,1,12.2452830188679,1.91509433962264,0.650943396226415,0.179245283018868,0.264938534426982,0.149458393337925
"174",100,2019,0.150537634408602,0.290322580645161,0.43010752688172,2.73118279569892,2.16129032258065,"Y","N","N",0.451612903225806,0.32258064516129,0.0967741935483871,0.333333333333333,0.903225806451613,10.9784946236559,1.94623655913978,0.806451612903226,0.118279569892473,0.264938534426982,0.149458393337925
"175",101,2017,0.242424242424242,0.202020202020202,0.686868686868687,2.97979797979798,2.26262626262626,"N","N","Y",0.464646464646465,0.545454545454545,0.0707070707070707,0.161616161616162,0.98989898989899,16.9292929292929,62.1313131313131,0.878787878787879,0.121212121212121,0.525803325132334,0.252605681055692
"176",101,2018,0.253968253968254,0.365079365079365,0.53968253968254,3.17460317460317,2.3015873015873,"N","N","Y",0.587301587301587,0.650793650793651,0.142857142857143,0.26984126984127,0.984126984126984,9.23809523809524,4.6984126984127,0.873015873015873,0.0793650793650794,0.525803325132334,0.252605681055692
"177",101,2019,0.246445497630332,0.279620853080569,0.535545023696682,2.90995260663507,2.3175355450237,"N","N","Y",0.644549763033175,0.492890995260663,0.14218009478673,0.398104265402844,0.95260663507109,8.86255924170616,1.38388625592417,0.796208530805687,0.161137440758294,0.525803325132334,0.252605681055692
"178",102,2017,0.235294117647059,0.372549019607843,0.313725490196078,2.76470588235294,2.25490196078431,"N","N","N",0.588235294117647,0.431372549019608,0.0784313725490196,0.196078431372549,1,13.4705882352941,3.80392156862745,0.490196078431373,0.392156862745098,0.103394237769996,0.407620566515272
"179",102,2018,0.233766233766234,0.233766233766234,0.597402597402597,2.8961038961039,2.27272727272727,"N","N","N",0.623376623376623,0.298701298701299,0.207792207792208,0.246753246753247,0.987012987012987,18.2727272727273,1.11688311688312,0.441558441558442,0.38961038961039,0.103394237769996,0.407620566515272
"180",102,2019,0.307692307692308,0.340659340659341,0.461538461538462,2.95604395604396,2.40659340659341,"N","N","N",0.593406593406593,0.395604395604396,0.131868131868132,0.43956043956044,0.989010989010989,13.7692307692308,3.49450549450549,0.395604395604396,0.417582417582418,0.103394237769996,0.407620566515272
"181",103,2017,0.25503355704698,0.295302013422819,0.597315436241611,3.09395973154362,2.32214765100671,"N","N","N",0.597315436241611,0.469798657718121,0.0805369127516778,0.161073825503356,0.993288590604027,13.9395973154362,20.9395973154362,0.758389261744966,0.187919463087248,0.455894445337089,0.277336181393722
"182",103,2018,0.256880733944954,0.279816513761468,0.513761467889908,2.93119266055046,2.31192660550459,"N","N","N",0.527522935779816,0.408256880733945,0.100917431192661,0.100917431192661,0.995412844036697,11.5137614678899,1.9954128440367,0.660550458715596,0.275229357798165,0.455894445337089,0.277336181393722
"183",103,2019,0.191588785046729,0.383177570093458,0.457943925233645,3.08411214953271,2.2196261682243,"N","N","N",0.509345794392523,0.467289719626168,0.14018691588785,0.210280373831776,0.981308411214953,10.5233644859813,1.52336448598131,0.696261682242991,0.214953271028037,0.455894445337089,0.277336181393722
"184",104,2017,0.205882352941176,0.215686274509804,0.53921568627451,2.77450980392157,2.18627450980392,"Y","N","N",0.627450980392157,0.313725490196078,0.117647058823529,0.313725490196078,1,13.3333333333333,2.70588235294118,0.176470588235294,0.607843137254902,0.0253833950290851,0.346359950643399
"185",104,2018,0.203125,0.140625,0.5625,2.5625,2.234375,"Y","N","N",0.609375,0.265625,0.046875,0.078125,1,11.015625,1.5,0.125,0.546875,0.0253833950290851,0.346359950643399
"186",104,2019,0.119402985074627,0.291044776119403,0.313432835820896,2.52238805970149,2.15671641791045,"Y","N","N",0.552238805970149,0.313432835820896,0.126865671641791,0.462686567164179,0.977611940298508,12.0298507462687,1.54477611940298,0.194029850746269,0.559701492537313,0.0253833950290851,0.346359950643399
"187",105,2017,0.217105263157895,0.197368421052632,0.605263157894737,2.82236842105263,2.24342105263158,"N","N","Y",0.618421052631579,0.322368421052632,0.118421052631579,0.223684210526316,1,11.7894736842105,11.3552631578947,0.894736842105263,0.0723684210526316,0.572260342980772,0.118447147659904
"188",105,2018,0.265151515151515,0.303030303030303,0.416666666666667,2.76515151515152,2.31818181818182,"N","N","Y",0.621212121212121,0.333333333333333,0.113636363636364,0.189393939393939,1,12.9166666666667,1.75,0.765151515151515,0.0984848484848485,0.572260342980772,0.118447147659904
"189",105,2019,0.273684210526316,0.205263157894737,0.536842105263158,2.68947368421053,2.38947368421053,"N","N","Y",0.5,0.4,0.0947368421052632,0.273684210526316,0.984210526315789,12.9105263157895,2.63684210526316,0.842105263157895,0.0842105263157895,0.572260342980772,0.118447147659904
"190",106,2017,0.118012422360248,0.198757763975155,0.608695652173913,2.81366459627329,2.1304347826087,"N","N","N",0.645962732919255,0.385093167701863,0.105590062111801,0.149068322981366,1,9.06832298136646,4.88198757763975,0.639751552795031,0.22360248447205,0.184586862243856,0.231205233541052
"191",106,2018,0.257142857142857,0.285714285714286,0.471428571428571,2.8,2.31428571428571,"N","N","N",0.6,0.457142857142857,0.142857142857143,0.3,1,10.9428571428571,2.51428571428571,0.5,0.185714285714286,0.184586862243856,0.231205233541052
"192",106,2019,0.208053691275168,0.248322147651007,0.590604026845638,2.94630872483221,2.26174496644295,"N","N","N",0.563758389261745,0.530201342281879,0.134228187919463,0.322147651006711,0.973154362416107,10.751677852349,1.84563758389262,0.389261744966443,0.248322147651007,0.184586862243856,0.231205233541052
"193",107,2017,0.296296296296296,0.259259259259259,0.5,2.81481481481481,2.25925925925926,"N","N","N",0.611111111111111,0.240740740740741,0.0555555555555556,0.166666666666667,1,47.0740740740741,39.2592592592593,0.518518518518518,0.296296296296296,0.137114759739787,0.169555348196973
"194",107,2018,0.213592233009709,0.407766990291262,0.378640776699029,2.99029126213592,2.20388349514563,"N","N","N",0.495145631067961,0.281553398058252,0.12621359223301,0.310679611650485,0.990291262135922,13.1456310679612,2.14563106796116,0.495145631067961,0.310679611650485,0.137114759739787,0.169555348196973
"195",107,2019,0.134078212290503,0.229050279329609,0.536312849162011,2.7877094972067,2.14525139664804,"N","N","N",0.407821229050279,0.256983240223464,0.106145251396648,0.268156424581006,0.955307262569832,14.2011173184358,2.12290502793296,0.53072625698324,0.223463687150838,0.137114759739787,0.169555348196973
"196",108,2017,0.328358208955224,0.283582089552239,0.447761194029851,2.74626865671642,2.40298507462687,"N","N","N",0.522388059701492,0.343283582089552,0.134328358208955,0.298507462686567,1,12.8208955223881,1.58208955223881,0.328358208955224,0.522388059701492,0.0259452296819788,0.346351590106007
"197",108,2018,0.272727272727273,0.272727272727273,0.467532467532468,2.79220779220779,2.31168831168831,"N","N","N",0.454545454545455,0.207792207792208,0.116883116883117,0.311688311688312,0.987012987012987,15.4935064935065,3.85714285714286,0.233766233766234,0.506493506493506,0.0259452296819788,0.346351590106007
